mat4x4((-0.935167, -0.106298, 0.337880, 0.000000), (-0.005970, 0.958501, 0.285025, 0.000000), (-0.354156, 0.264529, -0.896994, 0.000000), (-3.160176, 1.015149, -9.238729, 1.000000))
mat4x4((-0.935167, -0.106298, 0.337880, 0.000000), (-0.005970, 0.958501, 0.285025, 0.000000), (-0.354156, 0.264529, -0.896994, 0.000000), (-3.224176, 1.015149, -9.238729, 1.000000))
mat4x4((-0.940643, -0.104164, 0.323017, 0.000000), (-0.010071, 0.959886, 0.280210, 0.000000), (-0.339247, 0.260324, -0.903960, 0.000000), (-3.006540, 0.971058, -9.295424, 1.000000))
mat4x4((-0.940643, -0.104164, 0.323017, 0.000000), (-0.010071, 0.959886, 0.280210, 0.000000), (-0.339247, 0.260324, -0.903960, 0.000000), (-3.070540, 0.971058, -9.295425, 1.000000))
mat4x4((-0.946147, -0.101159, 0.307526, 0.000000), (-0.013264, 0.961242, 0.275387, 0.000000), (-0.323464, 0.256478, -0.910818, 0.000000), (-2.845951, 0.930101, -9.350676, 1.000000))
mat4x4((-0.946147, -0.101159, 0.307526, 0.000000), (-0.013264, 0.961242, 0.275387, 0.000000), (-0.323464, 0.256478, -0.910818, 0.000000), (-2.909951, 0.930101, -9.350676, 1.000000))
mat4x4((-0.951464, -0.098304, 0.291638, 0.000000), (-0.016432, 0.962489, 0.270822, 0.000000), (-0.307322, 0.252885, -0.917389, 0.000000), (-2.681900, 0.891980, -9.403820, 1.000000))
mat4x4((-0.951464, -0.098304, 0.291638, 0.000000), (-0.016432, 0.962489, 0.270822, 0.000000), (-0.307322, 0.252885, -0.917389, 0.000000), (-2.745899, 0.891980, -9.403820, 1.000000))
mat4x4((-0.956451, -0.096144, 0.275603, 0.000000), (-0.020063, 0.963618, 0.266530, 0.000000), (-0.291202, 0.249394, -0.923582, 0.000000), (-2.517326, 0.855047, -9.453401, 1.000000))
mat4x4((-0.956451, -0.096144, 0.275603, 0.000000), (-0.020063, 0.963618, 0.266530, 0.000000), (-0.291202, 0.249394, -0.923582, 0.000000), (-2.581326, 0.855046, -9.453400, 1.000000))
mat4x4((-0.960539, -0.094687, 0.261532, 0.000000), (-0.023443, 0.964487, 0.263089, 0.000000), (-0.277155, 0.246577, -0.928647, 0.000000), (-2.373412, 0.825206, -9.493906, 1.000000))
mat4x4((-0.960539, -0.094687, 0.261532, 0.000000), (-0.023443, 0.964487, 0.263089, 0.000000), (-0.277155, 0.246577, -0.928647, 0.000000), (-2.437412, 0.825206, -9.493907, 1.000000))
mat4x4((-0.964140, -0.093298, 0.248455, 0.000000), (-0.026839, 0.965648, 0.258463, 0.000000), (-0.264035, 0.242526, -0.933524, 0.000000), (-2.238561, 0.783077, -9.530942, 1.000000))
mat4x4((-0.964140, -0.093298, 0.248455, 0.000000), (-0.026839, 0.965648, 0.258463, 0.000000), (-0.264035, 0.242526, -0.933524, 0.000000), (-2.302562, 0.783077, -9.530942, 1.000000))
mat4x4((-0.967013, -0.091839, 0.237594, 0.000000), (-0.029504, 0.966849, 0.253640, 0.000000), (-0.253011, 0.238264, -0.937665, 0.000000), (-2.125454, 0.738757, -9.560858, 1.000000))
mat4x4((-0.967013, -0.091839, 0.237594, 0.000000), (-0.029504, 0.966849, 0.253640, 0.000000), (-0.253011, 0.238264, -0.937665, 0.000000), (-2.189454, 0.738757, -9.560858, 1.000000))
mat4x4((-0.969477, -0.090096, 0.228028, 0.000000), (-0.031070, 0.967683, 0.250247, 0.000000), (-0.243205, 0.235524, -0.940946, 0.000000), (-2.026070, 0.709855, -9.585168, 1.000000))
mat4x4((-0.969477, -0.090096, 0.228028, 0.000000), (-0.031070, 0.967683, 0.250247, 0.000000), (-0.243205, 0.235524, -0.940946, 0.000000), (-2.090070, 0.709856, -9.585168, 1.000000))
mat4x4((-0.971794, -0.087821, 0.218871, 0.000000), (-0.031903, 0.968502, 0.246955, 0.000000), (-0.233665, 0.233006, -0.943986, 0.000000), (-1.930562, 0.683102, -9.607419, 1.000000))
mat4x4((-0.971794, -0.087821, 0.218871, 0.000000), (-0.031903, 0.968502, 0.246955, 0.000000), (-0.233665, 0.233006, -0.943986, 0.000000), (-1.994562, 0.683102, -9.607419, 1.000000))
mat4x4((-0.974161, -0.085602, 0.209002, 0.000000), (-0.032422, 0.968808, 0.245681, 0.000000), (-0.223514, 0.232557, -0.946551, 0.000000), (-1.829808, 0.677246, -9.628064, 1.000000))
mat4x4((-0.974161, -0.085602, 0.209002, 0.000000), (-0.032422, 0.968808, 0.245681, 0.000000), (-0.223514, 0.232557, -0.946551, 0.000000), (-1.893808, 0.677246, -9.628065, 1.000000))
mat4x4((-0.976409, -0.082797, 0.199425, 0.000000), (-0.032238, 0.969110, 0.244515, 0.000000), (-0.213510, 0.232317, -0.948916, 0.000000), (-1.731707, 0.673366, -9.647071, 1.000000))
mat4x4((-0.976409, -0.082797, 0.199425, 0.000000), (-0.032238, 0.969110, 0.244515, 0.000000), (-0.213510, 0.232317, -0.948916, 0.000000), (-1.795707, 0.673366, -9.647071, 1.000000))
mat4x4((-0.978608, -0.080028, 0.189533, 0.000000), (-0.032143, 0.969404, 0.243356, 0.000000), (-0.203210, 0.232058, -0.951239, 0.000000), (-1.630677, 0.669473, -9.665695, 1.000000))
mat4x4((-0.978608, -0.080028, 0.189533, 0.000000), (-0.032143, 0.969404, 0.243356, 0.000000), (-0.203210, 0.232058, -0.951239, 0.000000), (-1.694677, 0.669473, -9.665695, 1.000000))
mat4x4((-0.980731, -0.076617, 0.179714, 0.000000), (-0.031334, 0.969671, 0.242398, 0.000000), (-0.192835, 0.232096, -0.953387, 0.000000), (-1.530257, 0.668365, -9.682740, 1.000000))
mat4x4((-0.980731, -0.076617, 0.179714, 0.000000), (-0.031334, 0.969671, 0.242398, 0.000000), (-0.192835, 0.232096, -0.953387, 0.000000), (-1.594257, 0.668365, -9.682740, 1.000000))
mat4x4((-0.982660, -0.073916, 0.170046, 0.000000), (-0.031140, 0.969868, 0.241633, 0.000000), (-0.182782, 0.232148, -0.955352, 0.000000), (-1.432044, 0.667787, -9.698364, 1.000000))
mat4x4((-0.982660, -0.073916, 0.170046, 0.000000), (-0.031140, 0.969868, 0.241633, 0.000000), (-0.182783, 0.232148, -0.955352, 0.000000), (-1.496046, 0.667789, -9.698365, 1.000000))
mat4x4((-0.984406, -0.071772, 0.160604, 0.000000), (-0.031408, 0.970022, 0.240979, 0.000000), (-0.173085, 0.232177, -0.957150, 0.000000), (-1.336529, 0.667316, -9.712497, 1.000000))
mat4x4((-0.984406, -0.071772, 0.160604, 0.000000), (-0.031408, 0.970022, 0.240979, 0.000000), (-0.173085, 0.232177, -0.957150, 0.000000), (-1.400529, 0.667316, -9.712496, 1.000000))
mat4x4((-0.985890, -0.070255, 0.151941, 0.000000), (-0.031978, 0.969995, 0.241013, 0.000000), (-0.164314, 0.232753, -0.958555, 0.000000), (-1.249736, 0.672643, -9.723942, 1.000000))
mat4x4((-0.985890, -0.070255, 0.151941, 0.000000), (-0.031978, 0.969995, 0.241013, 0.000000), (-0.164314, 0.232753, -0.958555, 0.000000), (-1.313736, 0.672644, -9.723942, 1.000000))
mat4x4((-0.987085, -0.068911, 0.144622, 0.000000), (-0.032352, 0.969901, 0.241340, 0.000000), (-0.156900, 0.233544, -0.959604, 0.000000), (-1.176443, 0.680319, -9.732884, 1.000000))
mat4x4((-0.987085, -0.068911, 0.144622, 0.000000), (-0.032352, 0.969901, 0.241340, 0.000000), (-0.156900, 0.233544, -0.959604, 0.000000), (-1.240443, 0.680319, -9.732884, 1.000000))
mat4x4((-0.988137, -0.067994, 0.137704, 0.000000), (-0.033029, 0.969758, 0.241822, 0.000000), (-0.149982, 0.234405, -0.960500, 0.000000), (-1.107573, 0.688946, -9.740726, 1.000000))
mat4x4((-0.988137, -0.067994, 0.137704, 0.000000), (-0.033029, 0.969758, 0.241822, 0.000000), (-0.149982, 0.234405, -0.960500, 0.000000), (-1.171573, 0.688946, -9.740726, 1.000000))
mat4x4((-0.988986, -0.067607, 0.131664, 0.000000), (-0.033954, 0.969490, 0.242768, 0.000000), (-0.144059, 0.235624, -0.961108, 0.000000), (-1.048100, 0.701426, -9.746774, 1.000000))
mat4x4((-0.988986, -0.067607, 0.131664, 0.000000), (-0.033954, 0.969490, 0.242768, 0.000000), (-0.144059, 0.235624, -0.961108, 0.000000), (-1.112100, 0.701426, -9.746775, 1.000000))
mat4x4((-0.989691, -0.067204, 0.126470, 0.000000), (-0.034718, 0.969307, 0.243388, 0.000000), (-0.138945, 0.236488, -0.961648, 0.000000), (-0.996797, 0.710364, -9.751764, 1.000000))
mat4x4((-0.989691, -0.067204, 0.126470, 0.000000), (-0.034718, 0.969307, 0.243388, 0.000000), (-0.138945, 0.236488, -0.961648, 0.000000), (-1.060797, 0.710364, -9.751765, 1.000000))
mat4x4((-0.990232, -0.067340, 0.122093, 0.000000), (-0.035735, 0.968964, 0.244605, 0.000000), (-0.134775, 0.237853, -0.961905, 0.000000), (-0.954378, 0.724547, -9.755251, 1.000000))
mat4x4((-0.990232, -0.067340, 0.122093, 0.000000), (-0.035735, 0.968964, 0.244605, 0.000000), (-0.134775, 0.237853, -0.961905, 0.000000), (-1.018378, 0.724547, -9.755251, 1.000000))
mat4x4((-0.990618, -0.067432, 0.118861, 0.000000), (-0.036484, 0.968711, 0.245496, 0.000000), (-0.131697, 0.238857, -0.962083, 0.000000), (-0.923027, 0.735104, -9.757812, 1.000000))
mat4x4((-0.990618, -0.067432, 0.118861, 0.000000), (-0.036484, 0.968711, 0.245496, 0.000000), (-0.131697, 0.238857, -0.962083, 0.000000), (-0.987027, 0.735104, -9.757811, 1.000000))
mat4x4((-0.990806, -0.068010, 0.116953, 0.000000), (-0.037440, 0.968537, 0.246036, 0.000000), (-0.130007, 0.239395, -0.962179, 0.000000), (-0.904914, 0.741180, -9.759438, 1.000000))
mat4x4((-0.990806, -0.068010, 0.116953, 0.000000), (-0.037440, 0.968537, 0.246036, 0.000000), (-0.130007, 0.239395, -0.962179, 0.000000), (-0.968914, 0.741180, -9.759438, 1.000000))
mat4x4((-0.990974, -0.068645, 0.115142, 0.000000), (-0.038354, 0.968223, 0.247132, 0.000000), (-0.128448, 0.240486, -0.962116, 0.000000), (-0.888277, 0.752779, -9.760465, 1.000000))
mat4x4((-0.990974, -0.068645, 0.115142, 0.000000), (-0.038354, 0.968223, 0.247132, 0.000000), (-0.128448, 0.240486, -0.962116, 0.000000), (-0.952277, 0.752779, -9.760466, 1.000000))
mat4x4((-0.990883, -0.069404, 0.115473, 0.000000), (-0.038991, 0.968150, 0.247316, 0.000000), (-0.128960, 0.240559, -0.962030, 0.000000), (-0.892230, 0.754126, -9.760336, 1.000000))
mat4x4((-0.990883, -0.069404, 0.115473, 0.000000), (-0.038991, 0.968150, 0.247316, 0.000000), (-0.128960, 0.240559, -0.962030, 0.000000), (-0.956230, 0.754126, -9.760335, 1.000000))
mat4x4((-0.990822, -0.069766, 0.115774, 0.000000), (-0.039195, 0.967996, 0.247886, 0.000000), (-0.129363, 0.241073, -0.961847, 0.000000), (-0.896424, 0.759212, -9.759371, 1.000000))
mat4x4((-0.990822, -0.069766, 0.115774, 0.000000), (-0.039195, 0.967996, 0.247886, 0.000000), (-0.129363, 0.241073, -0.961847, 0.000000), (-0.960424, 0.759211, -9.759371, 1.000000))
mat4x4((-0.990696, -0.069719, 0.116877, 0.000000), (-0.038827, 0.967916, 0.248257, 0.000000), (-0.130435, 0.241410, -0.961617, 0.000000), (-0.907930, 0.762285, -9.757794, 1.000000))
mat4x4((-0.990696, -0.069719, 0.116877, 0.000000), (-0.038827, 0.967916, 0.248257, 0.000000), (-0.130435, 0.241410, -0.961617, 0.000000), (-0.971930, 0.762285, -9.757794, 1.000000))
mat4x4((-0.990527, -0.069625, 0.118360, 0.000000), (-0.038299, 0.967798, 0.248796, 0.000000), (-0.131871, 0.241906, -0.961297, 0.000000), (-0.923394, 0.767148, -9.756135, 1.000000))
mat4x4((-0.990527, -0.069625, 0.118360, 0.000000), (-0.038299, 0.967798, 0.248796, 0.000000), (-0.131871, 0.241906, -0.961297, 0.000000), (-0.987394, 0.767148, -9.756136, 1.000000))
mat4x4((-0.990344, -0.069436, 0.119987, 0.000000), (-0.037807, 0.967990, 0.248126, 0.000000), (-0.133375, 0.241194, -0.961268, 0.000000), (-0.939388, 0.759717, -9.755263, 1.000000))
mat4x4((-0.990344, -0.069436, 0.119987, 0.000000), (-0.037807, 0.967990, 0.248126, 0.000000), (-0.133375, 0.241194, -0.961268, 0.000000), (-1.003388, 0.759717, -9.755262, 1.000000))
mat4x4((-0.990124, -0.069363, 0.121837, 0.000000), (-0.037421, 0.968259, 0.247132, 0.000000), (-0.135112, 0.240132, -0.961292, 0.000000), (-0.957211, 0.749145, -9.754755, 1.000000))
mat4x4((-0.990124, -0.069363, 0.121837, 0.000000), (-0.037421, 0.968259, 0.247132, 0.000000), (-0.135112, 0.240132, -0.961292, 0.000000), (-1.021211, 0.749145, -9.754755, 1.000000))
mat4x4((-0.989804, -0.069402, 0.124383, 0.000000), (-0.036999, 0.968562, 0.246004, 0.000000), (-0.137546, 0.238894, -0.961255, 0.000000), (-0.981881, 0.736790, -9.753593, 1.000000))
mat4x4((-0.989804, -0.069402, 0.124383, 0.000000), (-0.036999, 0.968562, 0.246004, 0.000000), (-0.137546, 0.238894, -0.961255, 0.000000), (-1.045881, 0.736790, -9.753593, 1.000000))
mat4x4((-0.989467, -0.069983, 0.126716, 0.000000), (-0.037104, 0.968740, 0.245287, 0.000000), (-0.139921, 0.238002, -0.961133, 0.000000), (-1.005077, 0.728085, -9.752164, 1.000000))
mat4x4((-0.989467, -0.069983, 0.126716, 0.000000), (-0.037104, 0.968740, 0.245287, 0.000000), (-0.139921, 0.238002, -0.961133, 0.000000), (-1.069077, 0.728085, -9.752164, 1.000000))
mat4x4((-0.989100, -0.070771, 0.129120, 0.000000), (-0.037379, 0.968876, 0.244710, 0.000000), (-0.142419, 0.237216, -0.960961, 0.000000), (-1.029200, 0.720582, -9.750632, 1.000000))
mat4x4((-0.989100, -0.070771, 0.129120, 0.000000), (-0.037379, 0.968876, 0.244710, 0.000000), (-0.142419, 0.237216, -0.960961, 0.000000), (-1.093200, 0.720582, -9.750630, 1.000000))
mat4x4((-0.988647, -0.072064, 0.131845, 0.000000), (-0.038085, 0.969013, 0.244058, 0.000000), (-0.145347, 0.236266, -0.960756, 0.000000), (-1.056729, 0.711623, -9.748764, 1.000000))
mat4x4((-0.988647, -0.072064, 0.131845, 0.000000), (-0.038085, 0.969013, 0.244058, 0.000000), (-0.145347, 0.236266, -0.960756, 0.000000), (-1.120729, 0.711623, -9.748763, 1.000000))
mat4x4((-0.988295, -0.073625, 0.133611, 0.000000), (-0.039226, 0.969025, 0.243828, 0.000000), (-0.147424, 0.235733, -0.960571, 0.000000), (-1.075224, 0.706993, -9.747511, 1.000000))
mat4x4((-0.988295, -0.073625, 0.133611, 0.000000), (-0.039226, 0.969025, 0.243828, 0.000000), (-0.147424, 0.235733, -0.960571, 0.000000), (-1.139224, 0.706993, -9.747510, 1.000000))
mat4x4((-0.987962, -0.074917, 0.135345, 0.000000), (-0.040084, 0.969004, 0.243770, 0.000000), (-0.149412, 0.235410, -0.960343, 0.000000), (-1.093313, 0.704376, -9.746100, 1.000000))
mat4x4((-0.987962, -0.074917, 0.135345, 0.000000), (-0.040084, 0.969004, 0.243770, 0.000000), (-0.149412, 0.235410, -0.960343, 0.000000), (-1.157313, 0.704376, -9.746100, 1.000000))
mat4x4((-0.987722, -0.076194, 0.136383, 0.000000), (-0.041017, 0.968852, 0.244222, 0.000000), (-0.150743, 0.235629, -0.960081, 0.000000), (-1.104849, 0.707244, -9.745004, 1.000000))
mat4x4((-0.987722, -0.076194, 0.136383, 0.000000), (-0.041017, 0.968852, 0.244222, 0.000000), (-0.150743, 0.235629, -0.960081, 0.000000), (-1.168849, 0.707244, -9.745004, 1.000000))
mat4x4((-0.987566, -0.077423, 0.136820, 0.000000), (-0.042003, 0.968626, 0.244947, 0.000000), (-0.151492, 0.236155, -0.959834, 0.000000), (-1.110568, 0.713134, -9.744251, 1.000000))
mat4x4((-0.987566, -0.077423, 0.136820, 0.000000), (-0.042003, 0.968626, 0.244947, 0.000000), (-0.151492, 0.236155, -0.959834, 0.000000), (-1.174568, 0.713133, -9.744251, 1.000000))
mat4x4((-0.987318, -0.078508, 0.137982, 0.000000), (-0.042646, 0.968374, 0.245830, 0.000000), (-0.152918, 0.236829, -0.959442, 0.000000), (-1.123385, 0.720458, -9.742638, 1.000000))
mat4x4((-0.987318, -0.078508, 0.137982, 0.000000), (-0.042646, 0.968374, 0.245830, 0.000000), (-0.152918, 0.236829, -0.959442, 0.000000), (-1.187385, 0.720458, -9.742638, 1.000000))
mat4x4((-0.987255, -0.079310, 0.137977, 0.000000), (-0.043462, 0.968382, 0.245656, 0.000000), (-0.153097, 0.236529, -0.959487, 0.000000), (-1.123738, 0.717829, -9.743094, 1.000000))
mat4x4((-0.987255, -0.079310, 0.137977, 0.000000), (-0.043462, 0.968382, 0.245656, 0.000000), (-0.153097, 0.236529, -0.959487, 0.000000), (-1.187738, 0.717829, -9.743094, 1.000000))
mat4x4((-0.987101, -0.079999, 0.138677, 0.000000), (-0.044130, 0.968608, 0.244646, 0.000000), (-0.153895, 0.235370, -0.959644, 0.000000), (-1.130424, 0.706448, -9.743383, 1.000000))
mat4x4((-0.987101, -0.079999, 0.138677, 0.000000), (-0.044130, 0.968608, 0.244646, 0.000000), (-0.153895, 0.235370, -0.959644, 0.000000), (-1.194424, 0.706448, -9.743383, 1.000000))
mat4x4((-0.986880, -0.080230, 0.140108, 0.000000), (-0.044120, 0.968777, 0.243978, 0.000000), (-0.155308, 0.234596, -0.959606, 0.000000), (-1.144216, 0.698765, -9.742596, 1.000000))
mat4x4((-0.986880, -0.080230, 0.140108, 0.000000), (-0.044120, 0.968777, 0.243978, 0.000000), (-0.155308, 0.234596, -0.959606, 0.000000), (-1.208216, 0.698765, -9.742596, 1.000000))
mat4x4((-0.986524, -0.080369, 0.142515, 0.000000), (-0.043729, 0.968872, 0.243672, 0.000000), (-0.157662, 0.234156, -0.959330, 0.000000), (-1.167749, 0.694380, -9.740302, 1.000000))
mat4x4((-0.986524, -0.080369, 0.142515, 0.000000), (-0.043729, 0.968872, 0.243672, 0.000000), (-0.157662, 0.234156, -0.959330, 0.000000), (-1.231749, 0.694380, -9.740303, 1.000000))
mat4x4((-0.986251, -0.080231, 0.144474, 0.000000), (-0.042978, 0.968683, 0.244554, 0.000000), (-0.159571, 0.234982, -0.958812, 0.000000), (-1.187541, 0.702580, -9.737436, 1.000000))
mat4x4((-0.986251, -0.080231, 0.144474, 0.000000), (-0.042978, 0.968683, 0.244554, 0.000000), (-0.159571, 0.234982, -0.958812, 0.000000), (-1.251541, 0.702580, -9.737435, 1.000000))
mat4x4((-0.986057, -0.079844, 0.146002, 0.000000), (-0.042316, 0.968842, 0.244039, 0.000000), (-0.160938, 0.234458, -0.958712, 0.000000), (-1.201902, 0.697107, -9.736284, 1.000000))
mat4x4((-0.986057, -0.079844, 0.146002, 0.000000), (-0.042316, 0.968842, 0.244039, 0.000000), (-0.160938, 0.234458, -0.958712, 0.000000), (-1.265902, 0.697107, -9.736285, 1.000000))
mat4x4((-0.986061, -0.079501, 0.146162, 0.000000), (-0.041986, 0.968923, 0.243772, 0.000000), (-0.161000, 0.234237, -0.958755, 0.000000), (-1.202874, 0.694663, -9.736547, 1.000000))
mat4x4((-0.986061, -0.079501, 0.146162, 0.000000), (-0.041986, 0.968923, 0.243772, 0.000000), (-0.161000, 0.234237, -0.958755, 0.000000), (-1.266874, 0.694663, -9.736547, 1.000000))
mat4x4((-0.986195, -0.079170, 0.145434, 0.000000), (-0.041857, 0.968961, 0.243645, 0.000000), (-0.160209, 0.234194, -0.958899, 0.000000), (-1.195252, 0.693870, -9.737455, 1.000000))
mat4x4((-0.986195, -0.079170, 0.145434, 0.000000), (-0.041857, 0.968961, 0.243645, 0.000000), (-0.160209, 0.234194, -0.958899, 0.000000), (-1.259252, 0.693870, -9.737454, 1.000000))
mat4x4((-0.986547, -0.078276, 0.143518, 0.000000), (-0.041569, 0.969173, 0.242848, 0.000000), (-0.158103, 0.233615, -0.959389, 0.000000), (-1.174850, 0.687497, -9.741057, 1.000000))
mat4x4((-0.986547, -0.078276, 0.143518, 0.000000), (-0.041569, 0.969173, 0.242848, 0.000000), (-0.158103, 0.233615, -0.959389, 0.000000), (-1.238850, 0.687497, -9.741057, 1.000000))
mat4x4((-0.987156, -0.077593, 0.139648, 0.000000), (-0.041925, 0.969315, 0.242221, 0.000000), (-0.154157, 0.233255, -0.960119, 0.000000), (-1.135418, 0.683298, -9.746479, 1.000000))
mat4x4((-0.987156, -0.077593, 0.139648, 0.000000), (-0.041925, 0.969315, 0.242221, 0.000000), (-0.154157, 0.233255, -0.960119, 0.000000), (-1.199419, 0.683298, -9.746479, 1.000000))
mat4x4((-0.988038, -0.075520, 0.134454, 0.000000), (-0.041621, 0.970117, 0.239043, 0.000000), (-0.148488, 0.230588, -0.961655, 0.000000), (-1.079999, 0.655235, -9.755178, 1.000000))
mat4x4((-0.988038, -0.075520, 0.134454, 0.000000), (-0.041621, 0.970117, 0.239043, 0.000000), (-0.148488, 0.230588, -0.961655, 0.000000), (-1.144000, 0.655235, -9.755179, 1.000000))
mat4x4((-0.989275, -0.072681, 0.126697, 0.000000), (-0.041136, 0.970934, 0.235786, 0.000000), (-0.140152, 0.228045, -0.963511, 0.000000), (-0.998849, 0.628056, -9.766183, 1.000000))
mat4x4((-0.989275, -0.072681, 0.126697, 0.000000), (-0.041136, 0.970934, 0.235786, 0.000000), (-0.140152, 0.228045, -0.963511, 0.000000), (-1.062849, 0.628056, -9.766182, 1.000000))
mat4x4((-0.990673, -0.069317, 0.117309, 0.000000), (-0.040531, 0.971874, 0.231987, 0.000000), (-0.130091, 0.225068, -0.965619, 0.000000), (-0.900973, 0.596271, -9.778312, 1.000000))
mat4x4((-0.990673, -0.069317, 0.117309, 0.000000), (-0.040531, 0.971874, 0.231987, 0.000000), (-0.130091, 0.225068, -0.965619, 0.000000), (-0.964973, 0.596271, -9.778312, 1.000000))
mat4x4((-0.992172, -0.065884, 0.106086, 0.000000), (-0.040324, 0.973022, 0.227160, 0.000000), (-0.118190, 0.221104, -0.968062, 0.000000), (-0.784349, 0.554439, -9.791562, 1.000000))
mat4x4((-0.992172, -0.065884, 0.106086, 0.000000), (-0.040324, 0.973022, 0.227160, 0.000000), (-0.118190, 0.221104, -0.968062, 0.000000), (-0.848349, 0.554439, -9.791561, 1.000000))
mat4x4((-0.993608, -0.063529, 0.093313, 0.000000), (-0.041427, 0.974144, 0.222099, 0.000000), (-0.105010, 0.216814, -0.970549, 0.000000), (-0.653120, 0.509722, -9.804385, 1.000000))
mat4x4((-0.993608, -0.063529, 0.093313, 0.000000), (-0.041427, 0.974144, 0.222099, 0.000000), (-0.105010, 0.216814, -0.970549, 0.000000), (-0.717120, 0.509722, -9.804384, 1.000000))
mat4x4((-0.994774, -0.061711, 0.081341, 0.000000), (-0.042714, 0.975141, 0.217430, 0.000000), (-0.092737, 0.212820, -0.972681, 0.000000), (-0.530370, 0.468198, -9.814670, 1.000000))
mat4x4((-0.994774, -0.061711, 0.081341, 0.000000), (-0.042714, 0.975141, 0.217430, 0.000000), (-0.092737, 0.212820, -0.972681, 0.000000), (-0.594370, 0.468198, -9.814670, 1.000000))
mat4x4((-0.995793, -0.061082, 0.068307, 0.000000), (-0.045258, 0.976006, 0.212989, 0.000000), (-0.079678, 0.209002, -0.974664, 0.000000), (-0.398015, 0.428942, -9.823525, 1.000000))
mat4x4((-0.995793, -0.061082, 0.068307, 0.000000), (-0.045258, 0.976006, 0.212989, 0.000000), (-0.079678, 0.209002, -0.974664, 0.000000), (-0.462015, 0.428942, -9.823524, 1.000000))
mat4x4((-0.996590, -0.061120, 0.055442, 0.000000), (-0.048227, 0.976579, 0.209685, 0.000000), (-0.066959, 0.206296, -0.976196, 0.000000), (-0.268192, 0.401234, -9.829989, 1.000000))
mat4x4((-0.996590, -0.061120, 0.055442, 0.000000), (-0.048227, 0.976579, 0.209685, 0.000000), (-0.066959, 0.206296, -0.976196, 0.000000), (-0.332192, 0.401234, -9.829989, 1.000000))
mat4x4((-0.997216, -0.060914, 0.043005, 0.000000), (-0.050767, 0.977075, 0.206755, 0.000000), (-0.054614, 0.203996, -0.977447, 0.000000), (-0.142703, 0.377668, -9.834528, 1.000000))
mat4x4((-0.997216, -0.060914, 0.043005, 0.000000), (-0.050767, 0.977075, 0.206755, 0.000000), (-0.054614, 0.203996, -0.977447, 0.000000), (-0.206703, 0.377668, -9.834528, 1.000000))
mat4x4((-0.997680, -0.060268, 0.031650, 0.000000), (-0.052587, 0.977585, 0.203869, 0.000000), (-0.043227, 0.201732, -0.978486, 0.000000), (-0.027699, 0.354464, -9.837479, 1.000000))
mat4x4((-0.997680, -0.060268, 0.031650, 0.000000), (-0.052587, 0.977585, 0.203869, 0.000000), (-0.043227, 0.201732, -0.978486, 0.000000), (-0.091699, 0.354464, -9.837480, 1.000000))
mat4x4((-0.998090, -0.058412, 0.020119, 0.000000), (-0.053165, 0.977968, 0.201874, 0.000000), (-0.031467, 0.200419, -0.979205, 0.000000), (0.088757, 0.340379, -9.838675, 1.000000))
mat4x4((-0.998090, -0.058412, 0.020119, 0.000000), (-0.053165, 0.977968, 0.201874, 0.000000), (-0.031467, 0.200419, -0.979205, 0.000000), (0.024758, 0.340379, -9.838675, 1.000000))
mat4x4((-0.998387, -0.055928, 0.009746, 0.000000), (-0.052875, 0.978572, 0.199000, 0.000000), (-0.020667, 0.198164, -0.979951, 0.000000), (0.194279, 0.316759, -9.838803, 1.000000))
mat4x4((-0.998387, -0.055928, 0.009746, 0.000000), (-0.052875, 0.978572, 0.199000, 0.000000), (-0.020667, 0.198164, -0.979951, 0.000000), (0.130279, 0.316759, -9.838803, 1.000000))
mat4x4((-0.998594, -0.053013, 0.000578, 0.000000), (-0.051865, 0.979111, 0.196599, 0.000000), (-0.010988, 0.196293, -0.980484, 0.000000), (0.287643, 0.296950, -9.837896, 1.000000))
mat4x4((-0.998594, -0.053013, 0.000578, 0.000000), (-0.051865, 0.979111, 0.196599, 0.000000), (-0.010988, 0.196293, -0.980484, 0.000000), (0.223642, 0.296950, -9.837895, 1.000000))
mat4x4((-0.998725, -0.049739, -0.008657, 0.000000), (-0.050473, 0.979668, 0.194171, 0.000000), (-0.001177, 0.194360, -0.980930, 0.000000), (0.381529, 0.276402, -9.835892, 1.000000))
mat4x4((-0.998725, -0.049739, -0.008657, 0.000000), (-0.050473, 0.979668, 0.194171, 0.000000), (-0.001177, 0.194360, -0.980930, 0.000000), (0.317529, 0.276402, -9.835891, 1.000000))
mat4x4((-0.998754, -0.046779, -0.017380, 0.000000), (-0.049244, 0.980283, 0.191363, 0.000000), (0.008085, 0.191981, -0.981365, 0.000000), (0.470320, 0.251605, -9.833361, 1.000000))
mat4x4((-0.998754, -0.046779, -0.017380, 0.000000), (-0.049244, 0.980283, 0.191363, 0.000000), (0.008085, 0.191981, -0.981365, 0.000000), (0.406320, 0.251605, -9.833360, 1.000000))
mat4x4((-0.998680, -0.043777, -0.026849, 0.000000), (-0.048083, 0.980714, 0.189439, 0.000000), (0.018038, 0.190480, -0.981525, 0.000000), (0.565652, 0.235646, -9.829217, 1.000000))
mat4x4((-0.998680, -0.043777, -0.026849, 0.000000), (-0.048083, 0.980714, 0.189439, 0.000000), (0.018038, 0.190480, -0.981525, 0.000000), (0.501652, 0.235646, -9.829217, 1.000000))
